hometown_id,total_athletes,city_name,state_code,latitude,longitude,state_latitude,state_longitude,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_WI_Gillette,1,Gillette,WI,44.290635,-105.501876,44.2685,-89.6165,"Gillette, WI",Midwest,1391.0,1591.8640191763657,2602.7913444108126,1352.8955176280954,Temperate
HT_WI_Grand_Rapids,1,Grand Rapids,WI,44.3814365,-89.7630053,44.2685,-89.6165,"Grand Rapids, WI",Midwest,315.0,2820.0764390518143,1354.350397856337,1354.350397856337,Temperate
HT_WI_Green_Bay,3,Green Bay,WI,44.5126379,-88.0125794,44.2685,-89.6165,"Green Bay, WI",Midwest,181.0,2959.995827388209,1222.3855422737988,1222.3855422737988,Temperate
HT_WI_Hales_Corners,1,Hales Corners,WI,42.937515,-88.0486982,44.2685,-89.6165,"Hales Corners, WI",Midwest,240.0,2954.0300557427504,1190.990392488064,1190.990392488064,Temperate
HT_WI_Hudson,1,Hudson,WI,44.9750953,-92.7554671,44.2685,-89.6165,"Hudson, WI",Midwest,225.0,2590.3484692467696,1599.9344540801353,1599.9344540801353,Temperate
HT_WI_Janesville,3,Janesville,WI,42.6829765,-89.0226793,44.2685,-89.6165,"Janesville, WI",Midwest,238.0,2874.6125151165393,1267.2489520709707,1267.2489520709707,Temperate
HT_WI_Jefferson,1,Jefferson,WI,43.0224668,-88.7673031,44.2685,-89.6165,"Jefferson, WI",Midwest,926.0,2895.3778397260135,1250.3185962307384,1250.3185962307384,Temperate
HT_WI_Kenosha,5,Kenosha,WI,42.5846773,-87.8212263,44.2685,-89.6165,"Kenosha, WI",Midwest,926.0,2973.321620093051,1168.1174907155996,1168.1174907155996,Temperate
HT_WI_La_Crosse,3,La Crosse,WI,43.8122836,-91.2514355,44.2685,-89.6165,"La Crosse, WI",Midwest,210.0,2697.1170462117107,1461.0083492399644,1461.0083492399644,Temperate
HT_WI_Ladysmith,1,Ladysmith,WI,45.4642517,-91.1008637,44.2685,-89.6165,"Ladysmith, WI",Midwest,349.0,2726.175779006298,1485.039045226458,1485.039045226458,Cold Temperate
HT_WI_Lake_Geneva,1,Lake Geneva,WI,42.5918039,-88.4345369,44.2685,-89.6165,"Lake Geneva, WI",Midwest,270.0,2922.9736379128317,1218.318715227738,1218.318715227738,Temperate
HT_WI_Little_Black,1,Little Black,WI,45.076524,-90.3781906,44.2685,-89.6165,"Little Black, WI",Midwest,429.0,2777.755696903456,1419.3528975930626,1419.3528975930626,Cold Temperate
HT_WI_Madison,46,Madison,WI,43.07469,-89.3841663,44.2685,-89.6165,"Madison, WI",Midwest,285.0,2845.155939264811,1300.9121968745637,1300.9121968745637,Temperate
HT_WI_Marshfield,1,Marshfield,WI,44.6662287,-90.1740313,44.2685,-89.6165,"Marshfield, WI",Midwest,390.0,2789.7605950813277,1393.0481033186245,1393.0481033186245,Temperate
HT_WI_Menomonie,1,Menomonie,WI,44.8765289,-91.9278716,44.2685,-89.6165,"Menomonie, WI",Midwest,267.0,2653.851295225695,1533.7056529445572,1533.7056529445572,Temperate
HT_WI_Mequon,1,Mequon,WI,43.2219088,-87.9822969,44.2685,-89.6165,"Mequon, WI",Midwest,204.0,2959.2730502216873,1190.0260655331042,1190.0260655331042,Temperate
HT_WI_Merrill,2,Merrill,WI,45.180522,-89.683459,44.2685,-89.6165,"Merrill, WI",Midwest,389.0,2833.261175154586,1369.5307535611787,1369.5307535611787,Cold Temperate
HT_WI_Milwaukee,50,Milwaukee,WI,43.0386475,-87.9090751,44.2685,-89.6165,"Milwaukee, WI",Midwest,189.0,2965.317711151944,1181.1785830483113,1181.1785830483113,Temperate
HT_WI_Minocqua,1,Minocqua,WI,45.871342,-89.710981,44.2685,-89.6165,"Minocqua, WI",Midwest,488.0,2839.1455723179047,1394.2821612757257,1394.2821612757257,Cold Temperate
HT_WI_Muskego,1,Muskego,WI,42.905848,-88.1389779,44.2685,-89.6165,"Muskego, WI",Midwest,248.0,2946.6940301552254,1197.8723116533672,1197.8723116533672,Temperate
HT_WI_Neenah,3,Neenah,WI,44.1858193,-88.462609,44.2685,-89.6165,"Neenah, WI",Midwest,233.0,2922.6220157118987,1248.3059153027948,1248.3059153027948,Temperate
